full_name,year,GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,full_name
Kanabec County-Minnesota,2011,27065,2011,Kanabec County,Minnesota,16003,10.71,19.66,764.0,47384.0,137300.0,30.9,95.33,0.43,1.63,0.99,0.33,0.0,1.29,0.0,1170,30.0,21.0,1.79,2.56,0,0,0,Kanabec County-Minnesota
Kanabec County-Minnesota,2012,27065,2012,Kanabec County,Minnesota,16003,10.71,19.66,764.0,47384.0,137300.0,30.9,95.33,0.43,1.63,0.99,0.33,0.0,1.29,0.0,1178,44.0,35.0,2.97,3.73,0,0,0,Kanabec County-Minnesota
Kanabec County-Minnesota,2013,27065,2013,Kanabec County,Minnesota,16003,10.71,19.66,764.0,47384.0,137300.0,30.9,95.33,0.43,1.63,0.99,0.33,0.0,1.29,0.0,1187,42.0,37.0,3.12,3.54,0,0,0,Kanabec County-Minnesota
Kanabec County-Minnesota,2014,27065,2014,Kanabec County,Minnesota,16003,10.71,19.66,764.0,47384.0,137300.0,30.9,95.33,0.43,1.63,0.99,0.33,0.0,1.29,0.0,1195,31.0,28.0,2.34,2.59,0,0,0,Kanabec County-Minnesota
Kanabec County-Minnesota,2015,27065,2015,Kanabec County,Minnesota,16003,10.71,19.66,764.0,47384.0,137300.0,30.9,95.33,0.43,1.63,0.99,0.33,0.0,1.29,0.0,1203,28.0,13.0,1.08,2.33,0,0,0,Kanabec County-Minnesota
Kanabec County-Minnesota,2016,27065,2016,Kanabec County,Minnesota,16003,10.71,19.66,764.0,47384.0,137300.0,30.9,95.33,0.43,1.63,0.99,0.33,0.0,1.29,0.0,1211,31.0,19.0,1.57,2.56,0,0,0,Kanabec County-Minnesota
Kanawha County-West Virginia,2001,54039,2001,Kanawha County,West Virginia,200073,14.38,29.7,444.0,33766.0,80700.0,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,25689,648.0,428.0,1.67,2.52,0,0,1,Kanawha County-West Virginia
Kanawha County-West Virginia,2002,54039,2002,Kanawha County,West Virginia,200073,14.38,29.7,444.0,33766.0,80700.0,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,25770,802.0,577.0,2.24,3.11,1,0,1,Kanawha County-West Virginia
Kanawha County-West Virginia,2003,54039,2003,Kanawha County,West Virginia,200073,14.38,29.7,444.0,33766.0,80700.0,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,25851,956.0,892.0,3.45,3.7,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2004,54039,2004,Kanawha County,West Virginia,200073,14.38,29.7,444.0,33766.0,80700.0,23.9,90.1,6.93,0.59,0.2,0.84,0.02,1.22,0.1,25932,948.0,780.0,3.01,3.66,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2005,54039,2005,Kanawha County,West Virginia,191624,10.69,29.56,581.0,41478.0,96700.0,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,26013,1428.0,1110.0,4.27,5.49,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2006,54039,2006,Kanawha County,West Virginia,191624,10.69,29.56,581.0,41478.0,96700.0,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,26093,1306.0,1023.0,3.92,5.01,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2007,54039,2007,Kanawha County,West Virginia,191624,10.69,29.56,581.0,41478.0,96700.0,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,26174,1016.0,942.0,3.6,3.88,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2008,54039,2008,Kanawha County,West Virginia,191624,10.69,29.56,581.0,41478.0,96700.0,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,26255,1189.0,1040.0,3.96,4.53,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2009,54039,2009,Kanawha County,West Virginia,191624,10.69,29.56,581.0,41478.0,96700.0,25.8,88.04,6.08,1.49,0.12,1.2,0.06,2.98,0.03,26336,1364.0,1220.0,4.63,5.18,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2010,54039,2010,Kanawha County,West Virginia,193063,10.5,31.37,648.0,45642.0,100100.0,26.1,88.56,7.23,0.94,0.2,1.03,0.02,1.93,0.11,26417,1410.0,1221.0,4.62,5.34,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2011,54039,2011,Kanawha County,West Virginia,190781,11.77,30.54,698.0,45882.0,103100.0,26.4,88.04,4.43,1.05,0.12,1.08,0.0,5.17,0.1,26960,1468.0,1301.0,4.83,5.45,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2012,54039,2012,Kanawha County,West Virginia,190781,11.77,30.54,698.0,45882.0,103100.0,26.4,88.04,4.43,1.05,0.12,1.08,0.0,5.17,0.1,27504,1490.0,1291.0,4.69,5.42,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2013,54039,2013,Kanawha County,West Virginia,190781,11.77,30.54,698.0,45882.0,103100.0,26.4,88.04,4.43,1.05,0.12,1.08,0.0,5.17,0.1,28047,1572.0,1421.0,5.07,5.6,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2014,54039,2014,Kanawha County,West Virginia,190781,11.77,30.54,698.0,45882.0,103100.0,26.4,88.04,4.43,1.05,0.12,1.08,0.0,5.17,0.1,28590,1478.0,1370.0,4.79,5.17,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2015,54039,2015,Kanawha County,West Virginia,190781,11.77,30.54,698.0,45882.0,103100.0,26.4,88.04,4.43,1.05,0.12,1.08,0.0,5.17,0.1,29134,1447.0,1330.0,4.57,4.97,0,0,0,Kanawha County-West Virginia
Kanawha County-West Virginia,2016,54039,2016,Kanawha County,West Virginia,190781,11.77,30.54,698.0,45882.0,103100.0,26.4,88.04,4.43,1.05,0.12,1.08,0.0,5.17,0.1,29677,1347.0,1221.0,4.11,4.54,0,0,0,Kanawha County-West Virginia
Kaufman County-Texas,2000,48257,2000,Kaufman County,Texas,71313,10.5,20.8,533.0,44783.0,85700.0,23.5,76.32,10.48,11.11,0.52,0.46,0.02,1.02,0.08,5071,174.0,148.0,2.92,3.43,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2001,48257,2001,Kaufman County,Texas,71313,10.5,20.8,533.0,44783.0,85700.0,23.5,76.32,10.48,11.11,0.52,0.46,0.02,1.02,0.08,5317,231.0,207.0,3.89,4.34,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2002,48257,2002,Kaufman County,Texas,71313,10.5,20.8,533.0,44783.0,85700.0,23.5,76.32,10.48,11.11,0.52,0.46,0.02,1.02,0.08,5564,267.0,240.0,4.31,4.8,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2003,48257,2003,Kaufman County,Texas,71313,10.5,20.8,533.0,44783.0,85700.0,23.5,76.32,10.48,11.11,0.52,0.46,0.02,1.02,0.08,5811,398.0,325.0,5.59,6.85,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2004,48257,2004,Kaufman County,Texas,71313,10.5,20.8,533.0,44783.0,85700.0,23.5,76.32,10.48,11.11,0.52,0.46,0.02,1.02,0.08,6058,429.0,322.0,5.32,7.08,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2005,48257,2005,Kaufman County,Texas,95993,8.46,23.19,823.0,55857.0,125100.0,32.0,70.58,10.37,16.36,0.5,0.77,0.06,1.27,0.1,6304,461.0,330.0,5.23,7.31,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2006,48257,2006,Kaufman County,Texas,95993,8.46,23.19,823.0,55857.0,125100.0,32.0,70.58,10.37,16.36,0.5,0.77,0.06,1.27,0.1,6551,490.0,334.0,5.1,7.48,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2007,48257,2007,Kaufman County,Texas,95993,8.46,23.19,823.0,55857.0,125100.0,32.0,70.58,10.37,16.36,0.5,0.77,0.06,1.27,0.1,6798,400.0,318.0,4.68,5.88,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2008,48257,2008,Kaufman County,Texas,95993,8.46,23.19,823.0,55857.0,125100.0,32.0,70.58,10.37,16.36,0.5,0.77,0.06,1.27,0.1,7045,345.0,270.0,3.83,4.9,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2009,48257,2009,Kaufman County,Texas,95993,8.46,23.19,823.0,55857.0,125100.0,32.0,70.58,10.37,16.36,0.5,0.77,0.06,1.27,0.1,7291,331.0,231.0,3.17,4.54,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2010,48257,2010,Kaufman County,Texas,103350,9.52,21.56,878.0,61564.0,127800.0,31.4,69.98,10.23,16.98,0.53,0.84,0.03,1.34,0.07,7538,324.0,248.0,3.29,4.3,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2011,48257,2011,Kaufman County,Texas,109289,10.72,22.6,902.0,60391.0,134700.0,30.5,68.11,9.35,18.81,0.49,0.82,0.27,2.09,0.06,7811,336.0,250.0,3.2,4.3,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2012,48257,2012,Kaufman County,Texas,109289,10.72,22.6,902.0,60391.0,134700.0,30.5,68.11,9.35,18.81,0.49,0.82,0.27,2.09,0.06,8084,204.0,47.0,0.58,2.52,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2013,48257,2013,Kaufman County,Texas,109289,10.72,22.6,902.0,60391.0,134700.0,30.5,68.11,9.35,18.81,0.49,0.82,0.27,2.09,0.06,8357,204.0,5.0,0.06,2.44,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2014,48257,2014,Kaufman County,Texas,109289,10.72,22.6,902.0,60391.0,134700.0,30.5,68.11,9.35,18.81,0.49,0.82,0.27,2.09,0.06,8629,301.0,151.0,1.75,3.49,0,0,0,Kaufman County-Texas
Kaufman County-Texas,2015,48257,2015,Kaufman County,Texas,109289,10.72,22.6,902.0,60391.0,134700.0,30.5,68.11,9.35,18.81,0.49,0.82,0.27,2.09,0.06,8902,125.0,82.0,0.92,1.4,0,0,1,Kaufman County-Texas
Kaufman County-Texas,2016,48257,2016,Kaufman County,Texas,109289,10.72,22.6,902.0,60391.0,134700.0,30.5,68.11,9.35,18.81,0.49,0.82,0.27,2.09,0.06,9175,242.0,170.0,1.85,2.64,0,0,1,Kaufman County-Texas
Kearny County-Kansas,2000,20093,2000,Kearny County,Kansas,4531,11.71,26.72,465.0,40149.0,77500.0,21.7,71.13,0.44,26.55,0.68,0.31,0.09,0.73,0.07,412,0.0,0.0,0.0,0.0,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2001,20093,2001,Kearny County,Kansas,4531,11.71,26.72,465.0,40149.0,77500.0,21.7,71.13,0.44,26.55,0.68,0.31,0.09,0.73,0.07,408,0.0,0.0,0.0,0.0,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2002,20093,2002,Kearny County,Kansas,4531,11.71,26.72,465.0,40149.0,77500.0,21.7,71.13,0.44,26.55,0.68,0.31,0.09,0.73,0.07,404,0.0,0.0,0.0,0.0,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2003,20093,2003,Kearny County,Kansas,4531,11.71,26.72,465.0,40149.0,77500.0,21.7,71.13,0.44,26.55,0.68,0.31,0.09,0.73,0.07,400,0.0,0.0,0.0,0.0,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2004,20093,2004,Kearny County,Kansas,4531,11.71,26.72,465.0,40149.0,77500.0,21.7,71.13,0.44,26.55,0.68,0.31,0.09,0.73,0.07,396,3.0,3.0,0.76,0.76,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2005,20093,2005,Kearny County,Kansas,4197,15.56,24.72,489.0,40965.0,81700.0,16.7,67.57,0.36,29.62,0.0,0.02,0.0,2.29,0.14,393,7.0,7.0,1.78,1.78,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2006,20093,2006,Kearny County,Kansas,4197,15.56,24.72,489.0,40965.0,81700.0,16.7,67.57,0.36,29.62,0.0,0.02,0.0,2.29,0.14,389,7.0,3.0,0.77,1.8,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2007,20093,2007,Kearny County,Kansas,4197,15.56,24.72,489.0,40965.0,81700.0,16.7,67.57,0.36,29.62,0.0,0.02,0.0,2.29,0.14,385,3.0,3.0,0.78,0.78,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2008,20093,2008,Kearny County,Kansas,4197,15.56,24.72,489.0,40965.0,81700.0,16.7,67.57,0.36,29.62,0.0,0.02,0.0,2.29,0.14,381,4.0,4.0,1.05,1.05,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2009,20093,2009,Kearny County,Kansas,4197,15.56,24.72,489.0,40965.0,81700.0,16.7,67.57,0.36,29.62,0.0,0.02,0.0,2.29,0.14,377,8.0,7.0,1.86,2.12,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2010,20093,2010,Kearny County,Kansas,3977,4.98,26.64,556.0,47069.0,92000.0,14.2,68.54,0.4,28.54,0.93,0.25,0.03,1.31,0.0,373,2.0,2.0,0.54,0.54,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2011,20093,2011,Kearny County,Kansas,3952,6.71,25.24,626.0,50506.0,94100.0,17.0,66.17,0.86,29.96,0.13,0.28,0.0,2.61,0.0,375,1.0,1.0,0.27,0.27,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2012,20093,2012,Kearny County,Kansas,3952,6.71,25.24,626.0,50506.0,94100.0,17.0,66.17,0.86,29.96,0.13,0.28,0.0,2.61,0.0,376,5.0,5.0,1.33,1.33,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2013,20093,2013,Kearny County,Kansas,3952,6.71,25.24,626.0,50506.0,94100.0,17.0,66.17,0.86,29.96,0.13,0.28,0.0,2.61,0.0,378,2.0,2.0,0.53,0.53,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2014,20093,2014,Kearny County,Kansas,3952,6.71,25.24,626.0,50506.0,94100.0,17.0,66.17,0.86,29.96,0.13,0.28,0.0,2.61,0.0,379,0.0,0.0,0.0,0.0,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2015,20093,2015,Kearny County,Kansas,3952,6.71,25.24,626.0,50506.0,94100.0,17.0,66.17,0.86,29.96,0.13,0.28,0.0,2.61,0.0,381,4.0,1.0,0.26,1.05,0,0,0,Kearny County-Kansas
Kearny County-Kansas,2016,20093,2016,Kearny County,Kansas,3952,6.71,25.24,626.0,50506.0,94100.0,17.0,66.17,0.86,29.96,0.13,0.28,0.0,2.61,0.0,382,0.0,0.0,0.0,0.0,0,0,0,Kearny County-Kansas
Kennebec County-Maine,2002,23011,2002,Kennebec County,Maine,117114,11.13,28.84,439.0,36498.0,87200.0,25.1,96.97,0.33,0.73,0.38,0.58,0.02,0.94,0.05,13935,201.0,195.0,1.4,1.44,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2003,23011,2003,Kennebec County,Maine,117114,11.13,28.84,439.0,36498.0,87200.0,25.1,96.97,0.33,0.73,0.38,0.58,0.02,0.94,0.05,14028,307.0,292.0,2.08,2.19,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2004,23011,2004,Kennebec County,Maine,117114,11.13,28.84,439.0,36498.0,87200.0,25.1,96.97,0.33,0.73,0.38,0.58,0.02,0.94,0.05,14121,297.0,291.0,2.06,2.1,1,0,1,Kennebec County-Maine
Kennebec County-Maine,2005,23011,2005,Kennebec County,Maine,120777,8.36,26.97,597.0,46368.0,142200.0,29.3,95.92,0.58,1.14,0.31,0.84,0.04,1.0,0.17,14214,287.0,248.0,1.74,2.02,1,0,1,Kennebec County-Maine
Kennebec County-Maine,2006,23011,2006,Kennebec County,Maine,120777,8.36,26.97,597.0,46368.0,142200.0,29.3,95.92,0.58,1.14,0.31,0.84,0.04,1.0,0.17,14306,276.0,238.0,1.66,1.93,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2007,23011,2007,Kennebec County,Maine,120777,8.36,26.97,597.0,46368.0,142200.0,29.3,95.92,0.58,1.14,0.31,0.84,0.04,1.0,0.17,14399,469.0,407.0,2.83,3.26,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2008,23011,2008,Kennebec County,Maine,120777,8.36,26.97,597.0,46368.0,142200.0,29.3,95.92,0.58,1.14,0.31,0.84,0.04,1.0,0.17,14492,425.0,391.0,2.7,2.93,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2009,23011,2009,Kennebec County,Maine,120777,8.36,26.97,597.0,46368.0,142200.0,29.3,95.92,0.58,1.14,0.31,0.84,0.04,1.0,0.17,14584,433.0,390.0,2.67,2.97,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2010,23011,2010,Kennebec County,Maine,122151,8.25,28.71,672.0,47424.0,152200.0,30.7,95.41,0.53,1.23,0.46,0.73,0.04,1.53,0.08,14677,493.0,446.0,3.04,3.36,0,0,0,Kennebec County-Maine
Kennebec County-Maine,2011,23011,2011,Kennebec County,Maine,121112,9.32,29.71,691.0,46917.0,150600.0,30.6,95.11,0.77,1.39,0.65,0.77,0.0,1.29,0.02,15002,523.0,481.0,3.21,3.49,0,0,0,Kennebec County-Maine
Kennebec County-Maine,2012,23011,2012,Kennebec County,Maine,121112,9.32,29.71,691.0,46917.0,150600.0,30.6,95.11,0.77,1.39,0.65,0.77,0.0,1.29,0.02,15327,467.0,437.0,2.85,3.05,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2013,23011,2013,Kennebec County,Maine,121112,9.32,29.71,691.0,46917.0,150600.0,30.6,95.11,0.77,1.39,0.65,0.77,0.0,1.29,0.02,15652,532.0,501.0,3.2,3.4,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2014,23011,2014,Kennebec County,Maine,121112,9.32,29.71,691.0,46917.0,150600.0,30.6,95.11,0.77,1.39,0.65,0.77,0.0,1.29,0.02,15976,482.0,450.0,2.82,3.02,0,0,1,Kennebec County-Maine
Kennebec County-Maine,2015,23011,2015,Kennebec County,Maine,121112,9.32,29.71,691.0,46917.0,150600.0,30.6,95.11,0.77,1.39,0.65,0.77,0.0,1.29,0.02,16301,662.0,610.0,3.74,4.06,0,0,0,Kennebec County-Maine
Kennebec County-Maine,2016,23011,2016,Kennebec County,Maine,121112,9.32,29.71,691.0,46917.0,150600.0,30.6,95.11,0.77,1.39,0.65,0.77,0.0,1.29,0.02,16626,654.0,618.0,3.72,3.93,0,0,1,Kennebec County-Maine
Kenosha County-Wisconsin,2000,55059,2000,Kenosha County,Wisconsin,149577,7.5,30.93,589.0,46970.0,120900.0,24.3,85.1,4.98,7.19,0.33,0.9,0.04,1.36,0.11,17341,497.0,453.0,2.61,2.87,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2001,55059,2001,Kenosha County,Wisconsin,149577,7.5,30.93,589.0,46970.0,120900.0,24.3,85.1,4.98,7.19,0.33,0.9,0.04,1.36,0.11,17614,750.0,592.0,3.36,4.26,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2002,55059,2002,Kenosha County,Wisconsin,149577,7.5,30.93,589.0,46970.0,120900.0,24.3,85.1,4.98,7.19,0.33,0.9,0.04,1.36,0.11,17887,769.0,542.0,3.03,4.3,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2003,55059,2003,Kenosha County,Wisconsin,149577,7.5,30.93,589.0,46970.0,120900.0,24.3,85.1,4.98,7.19,0.33,0.9,0.04,1.36,0.11,18159,661.0,566.0,3.12,3.64,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2004,55059,2004,Kenosha County,Wisconsin,149577,7.5,30.93,589.0,46970.0,120900.0,24.3,85.1,4.98,7.19,0.33,0.9,0.04,1.36,0.11,18432,684.0,619.0,3.36,3.71,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2005,55059,2005,Kenosha County,Wisconsin,162740,7.59,31.38,789.0,55055.0,180700.0,29.1,81.47,5.7,9.48,0.32,1.29,0.04,1.35,0.35,18705,764.0,708.0,3.79,4.08,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2006,55059,2006,Kenosha County,Wisconsin,162740,7.59,31.38,789.0,55055.0,180700.0,29.1,81.47,5.7,9.48,0.32,1.29,0.04,1.35,0.35,18978,850.0,783.0,4.13,4.48,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2007,55059,2007,Kenosha County,Wisconsin,162740,7.59,31.38,789.0,55055.0,180700.0,29.1,81.47,5.7,9.48,0.32,1.29,0.04,1.35,0.35,19251,1133.0,786.0,4.08,5.89,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2008,55059,2008,Kenosha County,Wisconsin,162740,7.59,31.38,789.0,55055.0,180700.0,29.1,81.47,5.7,9.48,0.32,1.29,0.04,1.35,0.35,19523,1105.0,782.0,4.01,5.66,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2009,55059,2009,Kenosha County,Wisconsin,162740,7.59,31.38,789.0,55055.0,180700.0,29.1,81.47,5.7,9.48,0.32,1.29,0.04,1.35,0.35,19796,1056.0,757.0,3.82,5.33,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2010,55059,2010,Kenosha County,Wisconsin,166426,9.54,32.03,831.0,55117.0,174300.0,30.7,78.05,6.4,11.77,0.31,1.41,0.04,1.91,0.11,20069,1060.0,756.0,3.77,5.28,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2011,55059,2011,Kenosha County,Wisconsin,167738,10.98,33.29,857.0,54918.0,161800.0,31.5,76.91,7.19,12.42,0.32,1.38,0.01,1.68,0.09,20321,1179.0,793.0,3.9,5.8,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2012,55059,2012,Kenosha County,Wisconsin,167738,10.98,33.29,857.0,54918.0,161800.0,31.5,76.91,7.19,12.42,0.32,1.38,0.01,1.68,0.09,20572,1088.0,733.0,3.56,5.29,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2013,55059,2013,Kenosha County,Wisconsin,167738,10.98,33.29,857.0,54918.0,161800.0,31.5,76.91,7.19,12.42,0.32,1.38,0.01,1.68,0.09,20824,1104.0,720.0,3.46,5.3,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2014,55059,2014,Kenosha County,Wisconsin,167738,10.98,33.29,857.0,54918.0,161800.0,31.5,76.91,7.19,12.42,0.32,1.38,0.01,1.68,0.09,21075,1128.0,729.0,3.46,5.35,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2015,55059,2015,Kenosha County,Wisconsin,167738,10.98,33.29,857.0,54918.0,161800.0,31.5,76.91,7.19,12.42,0.32,1.38,0.01,1.68,0.09,21327,1064.0,738.0,3.46,4.99,0,0,0,Kenosha County-Wisconsin
Kenosha County-Wisconsin,2016,55059,2016,Kenosha County,Wisconsin,167738,10.98,33.29,857.0,54918.0,161800.0,31.5,76.91,7.19,12.42,0.32,1.38,0.01,1.68,0.09,21578,1006.0,748.0,3.47,4.66,0,0,0,Kenosha County-Wisconsin
Kershaw County-South Carolina,2009,45055,2009,Kershaw County,South Carolina,58176,11.57,19.39,613.0,45035.0,109000.0,28.5,69.7,25.95,2.59,0.45,0.32,0.0,0.55,0.45,5024,396.0,19.0,0.38,7.88,0,0,0,Kershaw County-South Carolina
Kershaw County-South Carolina,2010,45055,2010,Kershaw County,South Carolina,61697,12.59,21.64,673.0,44068.0,113600.0,29.1,69.71,24.4,3.72,0.29,0.48,0.04,1.25,0.09,5179,730.0,41.0,0.79,14.1,0,0,0,Kershaw County-South Carolina
Kershaw County-South Carolina,2011,45055,2011,Kershaw County,South Carolina,62722,12.06,21.24,680.0,43622.0,117600.0,26.5,68.89,24.7,4.05,0.17,0.49,0.0,1.68,0.03,5292,768.0,43.0,0.81,14.51,0,0,0,Kershaw County-South Carolina
Kershaw County-South Carolina,2012,45055,2012,Kershaw County,South Carolina,62722,12.06,21.24,680.0,43622.0,117600.0,26.5,68.89,24.7,4.05,0.17,0.49,0.0,1.68,0.03,5405,704.0,63.0,1.17,13.02,0,0,0,Kershaw County-South Carolina
Kershaw County-South Carolina,2013,45055,2013,Kershaw County,South Carolina,62722,12.06,21.24,680.0,43622.0,117600.0,26.5,68.89,24.7,4.05,0.17,0.49,0.0,1.68,0.03,5519,714.0,53.0,0.96,12.94,1,0,0,Kershaw County-South Carolina
Kershaw County-South Carolina,2014,45055,2014,Kershaw County,South Carolina,62722,12.06,21.24,680.0,43622.0,117600.0,26.5,68.89,24.7,4.05,0.17,0.49,0.0,1.68,0.03,5632,722.0,30.0,0.53,12.82,0,0,0,Kershaw County-South Carolina
Kershaw County-South Carolina,2015,45055,2015,Kershaw County,South Carolina,62722,12.06,21.24,680.0,43622.0,117600.0,26.5,68.89,24.7,4.05,0.17,0.49,0.0,1.68,0.03,5745,388.0,145.0,2.52,6.75,0,0,0,Kershaw County-South Carolina
Kershaw County-South Carolina,2016,45055,2016,Kershaw County,South Carolina,62722,12.06,21.24,680.0,43622.0,117600.0,26.5,68.89,24.7,4.05,0.17,0.49,0.0,1.68,0.03,5858,395.0,168.0,2.87,6.74,1,0,0,Kershaw County-South Carolina
King County-Washington,2000,53033,2000,King County,Washington,1737034,8.35,40.16,758.0,53157.0,236900.0,26.1,73.41,5.28,5.48,0.82,10.74,0.5,3.49,0.26,285485,5218.0,3018.0,1.06,1.83,0,0,1,King County-Washington
King County-Washington,2001,53033,2001,King County,Washington,1737034,8.35,40.16,758.0,53157.0,236900.0,26.1,73.41,5.28,5.48,0.82,10.74,0.5,3.49,0.26,289187,5459.0,2187.0,0.76,1.89,0,0,1,King County-Washington
King County-Washington,2002,53033,2002,King County,Washington,1737034,8.35,40.16,758.0,53157.0,236900.0,26.1,73.41,5.28,5.48,0.82,10.74,0.5,3.49,0.26,292890,5412.0,2300.0,0.79,1.85,0,0,1,King County-Washington
King County-Washington,2003,53033,2003,King County,Washington,1737034,8.35,40.16,758.0,53157.0,236900.0,26.1,73.41,5.28,5.48,0.82,10.74,0.5,3.49,0.26,296593,6046.0,3598.0,1.21,2.04,0,0,1,King County-Washington
King County-Washington,2004,53033,2004,King County,Washington,1737034,8.35,40.16,758.0,53157.0,236900.0,26.1,73.41,5.28,5.48,0.82,10.74,0.5,3.49,0.26,300296,6496.0,3912.0,1.3,2.16,0,0,1,King County-Washington
King County-Washington,2005,53033,2005,King County,Washington,1858788,5.89,39.15,965.0,67246.0,398600.0,28.4,68.6,5.73,7.54,0.64,13.04,0.6,3.5,0.33,303999,6815.0,4344.0,1.43,2.24,0,0,1,King County-Washington
King County-Washington,2006,53033,2006,King County,Washington,1858788,5.89,39.15,965.0,67246.0,398600.0,28.4,68.6,5.73,7.54,0.64,13.04,0.6,3.5,0.33,307702,6829.0,3771.0,1.23,2.22,0,0,1,King County-Washington
King County-Washington,2007,53033,2007,King County,Washington,1858788,5.89,39.15,965.0,67246.0,398600.0,28.4,68.6,5.73,7.54,0.64,13.04,0.6,3.5,0.33,311405,6242.0,3231.0,1.04,2.0,0,0,1,King County-Washington
King County-Washington,2008,53033,2008,King County,Washington,1858788,5.89,39.15,965.0,67246.0,398600.0,28.4,68.6,5.73,7.54,0.64,13.04,0.6,3.5,0.33,315108,5647.0,2160.0,0.69,1.79,0,0,1,King County-Washington
